date,station,precipitation,max_temperature,min_temperature,mean_temperature
2013-02-23,Bonaigua,0.9,-10.6,-17.7,-14.15
2013-02-24,Bonaigua,2.4,-13.0,-17.0,-15.0
2013-02-25,Bonaigua,3.1,-10.8,-15.5,-13.15
2013-02-26,Bonaigua,0.0,-2.8,-17.3,-10.05
2013-02-27,Bonaigua,0.3,-4.4,-12.9,-8.65
2013-02-28,Bonaigua,0.0,-4.1,-9.4,-6.75
2013-03-01,Bonaigua,2.4,-5.7,-10.2,-7.95
2013-03-02,Bonaigua,0.0,1.4,-9.0,-3.8
2013-03-03,Bonaigua,0.0,1.9,-4.8,-1.45
2013-03-04,Bonaigua,8.0,-0.7,-4.8,-2.75
2013-03-05,Bonaigua,39.0,-0.3,-2.6,-1.45
2013-03-06,Bonaigua,13.2,1.8,-1.4,0.2
2013-03-07,Bonaigua,14.4,4.8,-1.6,1.6
2013-03-08,Bonaigua,5.0,3.6,-4.2,-0.3
2013-03-09,Bonaigua,2.6,2.7,-4.3,-0.8
2013-03-10,Bonaigua,0.0,2.3,-5.1,-1.4
2013-03-11,Bonaigua,0.3,1.0,-5.9,-2.45
2013-03-12,Bonaigua,7.9,-2.1,-7.9,-5.0
2013-03-13,Bonaigua,7.8,-6.4,-15.7,-11.05
2013-03-14,Bonaigua,5.2,-9.6,-14.9,-12.25
2013-03-15,Bonaigua,0.0,-6.6,-14.6,-10.6
2013-03-16,Bonaigua,0.0,-2.4,-8.7,-5.55
2013-03-17,Bonaigua,7.8,-1.4,-5.7,-3.55
2013-03-18,Bonaigua,2.9,-1.1,-9.0,-5.05
2013-03-19,Bonaigua,0.6,-0.2,-9.2,-4.7
2013-03-20,Bonaigua,3.0,-3.1,-6.5,-4.8
2013-03-21,Bonaigua,0.0,5.4,-6.4,-0.5
2013-03-22,Bonaigua,1.3,5.5,-1.4,2.05
2013-03-23,Bonaigua,0.3,3.1,-3.9,-0.4
2013-03-24,Bonaigua,4.6,1.3,-5.2,-1.95
2013-03-25,Bonaigua,3.6,2.2,-5.0,-1.4
2013-03-26,Bonaigua,0.6,1.1,-3.2,-1.05
2013-03-27,Bonaigua,0.6,1.0,-1.8,-0.4
2013-03-28,Bonaigua,6.0,3.1,-1.0,1.05
2013-03-29,Bonaigua,0.9,6.8,-0.6,3.1
2013-03-30,Bonaigua,3.5,1.3,-4.9,-1.8
2013-03-31,Bonaigua,0.0,3.2,-5.2,-1.0
2013-04-01,Bonaigua,4.9,0.2,-5.2,-2.5
2013-04-02,Bonaigua,0.3,-1.8,-6.0,-3.9
2013-04-03,Bonaigua,0.0,4.2,-6.6,-1.2
2013-04-04,Bonaigua,12.0,-0.2,-5.6,-2.9
2013-04-05,Bonaigua,2.1,-3.6,-9.9,-6.75
2013-04-06,Bonaigua,3.6,-7.6,-11.0,-9.3
2013-04-07,Bonaigua,0.0,1.6,-9.6,-4.0
2013-04-08,Bonaigua,0.0,1.2,-5.0,-1.9
2013-04-09,Bonaigua,0.0,3.4,-3.5,-0.05
2013-04-10,Bonaigua,0.0,7.0,-3.5,1.75
2013-04-11,Bonaigua,1.3,7.9,-1.9,3.0
2013-04-12,Bonaigua,0.0,3.3,-3.9,-0.3
2013-04-13,Bonaigua,0.0,7.8,-0.7,3.55
2013-04-14,Bonaigua,0.0,10.6,2.7,6.65
2013-04-15,Bonaigua,0.0,11.5,5.7,8.6
2013-04-16,Bonaigua,0.0,11.2,4.6,7.9
2013-04-17,Bonaigua,0.0,12.8,5.1,8.95
2013-04-18,Bonaigua,0.0,11.6,1.1,6.35
2013-04-19,Bonaigua,13.3,4.6,-6.3,-0.85
2013-04-20,Bonaigua,0.3,-3.9,-8.0,-5.95
2013-04-21,Bonaigua,0.0,1.5,-8.5,-3.5
2013-04-22,Bonaigua,0.0,1.2,-6.0,-2.4
2013-04-23,Bonaigua,0.0,7.0,-5.7,0.65
2013-04-24,Bonaigua,0.0,8.2,-1.0,3.6
2013-04-25,Bonaigua,5.1,7.0,1.1,4.05
2013-04-26,Bonaigua,5.4,4.6,-2.3,1.15
2013-04-27,Bonaigua,10.5,-2.4,-8.7,-5.55
2013-04-28,Bonaigua,15.4,-3.8,-8.5,-6.15
2013-04-29,Bonaigua,18.9,2.6,-7.5,-2.45
2013-04-30,Bonaigua,25.5,3.1,-3.8,-0.35
2013-05-01,Bonaigua,0.3,4.3,-5.0,-0.35
2013-05-02,Bonaigua,9.8,6.0,-3.2,1.4
2013-05-03,Bonaigua,0.3,2.8,-3.4,-0.3
2013-05-04,Bonaigua,0.0,2.9,-3.0,-0.05
2013-05-05,Bonaigua,0.0,5.5,-2.5,1.5
2013-05-06,Bonaigua,0.0,8.6,0.3,4.45
2013-05-07,Bonaigua,0.0,9.0,2.6,5.8
2013-05-08,Bonaigua,1.5,10.9,3.2,7.05
2013-05-09,Bonaigua,10.1,7.0,0.4,3.7
2013-05-10,Bonaigua,2.1,3.7,-2.4,0.65
2013-05-11,Bonaigua,0.0,2.5,-3.6,-0.55
2013-05-12,Bonaigua,0.0,5.2,-4.1,0.55
2013-05-13,Bonaigua,0.0,9.1,0.6,4.85
2013-05-14,Bonaigua,3.2,8.5,1.3,4.9
2013-05-15,Bonaigua,27.2,2.2,-5.6,-1.7
2013-05-16,Bonaigua,5.8,3.8,-6.3,-1.25
2013-05-17,Bonaigua,15.4,0.5,-6.2,-2.85
2013-05-18,Bonaigua,11.2,-0.4,-4.0,-2.2
2013-05-19,Bonaigua,1.2,2.0,-4.0,-1.0
2013-05-20,Bonaigua,1.0,0.6,-4.6,-2.0
2013-05-21,Bonaigua,8.5,3.5,-5.1,-0.8
2013-05-22,Bonaigua,16.5,1.2,-1.5,-0.15
2013-05-23,Bonaigua,0.9,0.4,-5.2,-2.4
2013-05-24,Bonaigua,0.3,-1.8,-7.4,-4.6
2013-05-25,Bonaigua,0.3,-1.1,-7.3,-4.2
2013-05-26,Bonaigua,0.0,7.6,-6.5,0.55
2013-05-27,Bonaigua,1.2,7.1,-0.4,3.35
2013-05-28,Bonaigua,5.3,3.1,-5.5,-1.2
2013-05-29,Bonaigua,1.5,-1.7,-6.5,-4.1
2013-05-30,Bonaigua,7.2,-1.0,-5.5,-3.25
2013-05-31,Bonaigua,21.2,-0.1,-2.7,-1.4
2013-06-01,Bonaigua,12.3,0.8,-2.3,-0.75
2013-06-02,Bonaigua,8.6,2.2,-0.4,0.9
2013-06-03,Bonaigua,0.0,6.6,-0.6,3.0
2013-06-04,Bonaigua,0.0,9.7,1.8,5.75
2013-06-05,Bonaigua,1.8,12.2,3.1,7.65
2013-06-06,Bonaigua,14.9,12.8,3.0,7.9
2013-06-07,Bonaigua,0.0,10.8,3.7,7.25
2013-06-08,Bonaigua,16.4,4.1,-0.6,1.75
2013-06-09,Bonaigua,6.6,6.0,-0.7,2.65
2013-06-10,Bonaigua,0.9,8.1,-0.1,4.0
2013-06-11,Bonaigua,0.6,10.7,3.8,7.25
2013-06-12,Bonaigua,0.0,14.8,5.6,10.2
2013-06-13,Bonaigua,11.5,15.8,5.1,10.45
2013-06-14,Bonaigua,1.8,14.4,7.9,11.15
2013-06-15,Bonaigua,0.0,15.8,11.5,13.65
2013-06-16,Bonaigua,0.0,16.9,9.7,13.3
2013-06-17,Bonaigua,25.1,15.5,8.6,12.05
2013-06-18,Bonaigua,91.2,8.3,5.5,6.9
2013-06-19,Bonaigua,7.5,6.5,1.4,3.95
2013-06-20,Bonaigua,0.6,9.1,0.9,5.0
2013-06-21,Bonaigua,4.0,5.1,2.3,3.7
2013-06-22,Bonaigua,0.0,11.1,2.0,6.55
2013-06-23,Bonaigua,0.9,8.1,-0.7,3.7
2013-06-24,Bonaigua,0.0,9.0,-1.5,3.75
2013-06-25,Bonaigua,0.0,9.6,1.5,5.55
2013-06-26,Bonaigua,0.0,10.2,-0.6,4.8
2013-06-27,Bonaigua,0.0,9.4,2.1,5.75
2013-06-28,Bonaigua,0.3,6.5,1.0,3.75
2013-06-29,Bonaigua,0.0,12.1,3.5,7.8
2013-06-30,Bonaigua,0.0,14.9,6.1,10.5
2012-07-01,Lac.Redon,23.7,5.4,0.9,3.15
2012-07-02,Lac.Redon,0.0,11.6,1.8,6.7
2012-07-03,Lac.Redon,0.0,15.1,6.6,10.85
2012-07-04,Lac.Redon,21.4,14.9,7.5,11.2
2012-07-05,Lac.Redon,13.2,9.3,5.1,7.2
2012-07-06,Lac.Redon,0.0,8.3,4.4,6.35
2012-07-07,Lac.Redon,0.0,12.5,6.4,9.45
2012-07-08,Lac.Redon,0.0,13.5,8.7,11.1
2012-07-09,Lac.Redon,0.0,14.6,8.3,11.45
2012-07-10,Lac.Redon,0.0,15.0,8.8,11.9
2012-07-11,Lac.Redon,0.0,13.4,8.6,11.0
2012-07-12,Lac.Redon,0.0,14.5,7.1,10.8
2012-07-13,Lac.Redon,0.0,15.5,8.5,12.0
2012-07-14,Lac.Redon,0.0,12.6,3.6,8.1
2012-07-15,Lac.Redon,0.0,11.1,2.7,6.9
2012-07-16,Lac.Redon,0.0,11.8,6.8,9.3
2012-07-17,Lac.Redon,0.0,16.7,9.7,13.2
2012-07-18,Lac.Redon,0.0,19.8,11.1,15.45
2012-07-19,Lac.Redon,0.0,18.6,11.9,15.25
2012-07-20,Lac.Redon,0.0,17.3,9.6,13.45
2012-07-21,Lac.Redon,0.0,10.4,4.8,7.6
2012-07-22,Lac.Redon,0.0,9.8,3.4,6.6
2012-07-23,Lac.Redon,0.0,12.7,5.9,9.3
2012-07-24,Lac.Redon,0.0,14.8,5.6,10.2
2012-07-25,Lac.Redon,0.8,18.1,8.8,13.45
2012-07-26,Lac.Redon,0.0,19.6,11.2,15.4
2012-07-27,Lac.Redon,2.3,19.0,8.5,13.75
2012-07-28,Lac.Redon,4.2,13.9,8.3,11.1
2012-07-29,Lac.Redon,0.0,14.1,9.3,11.7
2012-07-30,Lac.Redon,0.0,16.9,10.6,13.75
2012-07-31,Lac.Redon,0.0,18.8,11.1,14.95
2012-08-01,Lac.Redon,0.0,20.0,12.5,16.25
2012-08-02,Lac.Redon,0.0,16.7,9.6,13.15
2012-08-03,Lac.Redon,0.0,15.7,9.7,12.7
2012-08-04,Lac.Redon,2.4,15.3,10.0,12.65
2012-08-05,Lac.Redon,34.0,12.1,6.3,9.2
2012-08-06,Lac.Redon,8.1,10.9,5.5,8.2
2012-08-07,Lac.Redon,0.0,14.9,6.1,10.5
2012-08-08,Lac.Redon,0.0,18.3,10.2,14.25
2012-08-09,Lac.Redon,0.0,21.8,14.2,18.0
2012-08-10,Lac.Redon,0.0,20.9,15.2,18.05
2012-08-11,Lac.Redon,0.0,23.1,15.9,19.5
2012-08-12,Lac.Redon,0.0,16.4,8.2,12.3
2012-08-13,Lac.Redon,0.0,15.4,9.7,12.55
2012-08-14,Lac.Redon,0.0,17.5,9.3,13.4
2012-08-15,Lac.Redon,0.0,17.1,9.9,13.5
2012-08-16,Lac.Redon,0.0,17.4,8.5,12.95
2012-08-17,Lac.Redon,0.0,22.5,12.5,17.5
2012-08-18,Lac.Redon,0.0,25.1,15.9,20.5
2012-08-19,Lac.Redon,0.0,22.7,14.4,18.55
2012-08-20,Lac.Redon,0.0,21.3,14.6,17.95
2012-08-21,Lac.Redon,0.0,23.0,15.0,19.0
2012-08-22,Lac.Redon,0.0,21.3,14.9,18.1
2012-08-23,Lac.Redon,0.0,19.0,13.0,16.0
2012-08-24,Lac.Redon,0.0,18.4,12.1,15.25
2012-08-25,Lac.Redon,2.0,15.7,5.9,10.8
2012-08-26,Lac.Redon,0.0,15.1,4.2,9.65
2012-08-27,Lac.Redon,0.0,18.1,8.1,13.1
2012-08-28,Lac.Redon,2.9,16.4,7.7,12.05
2012-08-29,Lac.Redon,4.9,17.7,8.8,13.25
2012-08-30,Lac.Redon,33.5,9.5,1.4,5.45
2012-08-31,Lac.Redon,0.0,3.9,-0.3,1.8
2012-09-01,Lac.Redon,0.0,2.7,-1.5,0.6
2012-09-02,Lac.Redon,0.0,2.6,-1.7,0.45
2012-09-03,Lac.Redon,0.0,4.3,1.1,2.7
2012-09-04,Lac.Redon,0.0,7.5,3.7,5.6
2012-09-05,Lac.Redon,0.0,10.9,5.3,8.1
2012-09-06,Lac.Redon,0.0,12.6,6.5,9.55
2012-09-07,Lac.Redon,0.0,15.6,7.9,11.75
2012-09-08,Lac.Redon,0.4,16.0,8.5,12.25
2012-09-09,Lac.Redon,10.3,15.3,6.8,11.05
2012-09-10,Lac.Redon,8.9,15.1,7.5,11.3
2012-09-11,Lac.Redon,0.0,15.1,9.2,12.15
2012-09-12,Lac.Redon,15.6,9.9,0.2,5.05
2012-09-13,Lac.Redon,6.8,3.3,0.1,1.7
2012-09-14,Lac.Redon,0.0,10.8,1.6,6.2
2012-09-15,Lac.Redon,0.0,16.0,8.7,12.35
2012-09-16,Lac.Redon,0.0,18.0,11.7,14.85
2012-09-17,Lac.Redon,0.0,17.6,10.4,14.0
2012-09-18,Lac.Redon,7.0,14.2,6.8,10.5
2012-09-19,Lac.Redon,1.2,7.5,4.6,6.05
2012-09-20,Lac.Redon,0.0,13.0,4.7,8.85
2012-09-21,Lac.Redon,0.0,14.3,8.2,11.25
2012-09-22,Lac.Redon,0.0,14.2,8.6,11.4
2012-09-23,Lac.Redon,5.0,15.2,6.1,10.65
2012-09-24,Lac.Redon,2.9,10.0,4.3,7.15
2012-09-25,Lac.Redon,1.6,6.8,2.3,4.55
2012-09-26,Lac.Redon,11.5,3.0,-1.1,0.95
2012-09-27,Lac.Redon,0.0,6.8,-1.0,2.9
2012-09-28,Lac.Redon,1.6,9.1,3.0,6.05
2012-09-29,Lac.Redon,25.9,8.7,-1.0,3.85
2012-09-30,Lac.Redon,1.6,4.7,-0.5,2.1
2012-10-01,Lac.Redon,0.0,9.5,1.4,5.45
2012-10-02,Lac.Redon,0.0,10.7,4.9,7.8
2012-10-03,Lac.Redon,0.0,10.4,3.8,7.1
2012-10-04,Lac.Redon,0.0,11.8,4.9,8.35
2012-10-05,Lac.Redon,0.0,12.8,5.0,8.9
2012-10-06,Lac.Redon,0.0,13.0,6.3,9.65
2012-10-07,Lac.Redon,0.0,11.8,8.7,10.25
2012-10-08,Lac.Redon,0.0,14.8,9.4,12.1
2012-10-09,Lac.Redon,0.0,14.2,7.0,10.6
2012-10-10,Lac.Redon,0.6,10.8,6.9,8.85
2012-10-11,Lac.Redon,12.2,7.7,3.7,5.7
2012-10-12,Lac.Redon,6.8,3.7,1.7,2.7
2012-10-13,Lac.Redon,0.0,6.9,1.6,4.25
2012-10-14,Lac.Redon,11.9,2.3,-3.2,-0.45
2012-10-15,Lac.Redon,1.4,0.5,-4.6,-2.05
2012-10-16,Lac.Redon,0.0,6.7,-0.1,3.3
2012-10-17,Lac.Redon,0.0,6.9,2.2,4.55
2012-10-18,Lac.Redon,0.9,8.8,2.6,5.7
2012-10-19,Lac.Redon,59.5,8.5,6.6,7.55
2012-10-20,Lac.Redon,14.4,8.7,5.8,7.25
2012-10-21,Lac.Redon,8.9,6.8,1.7,4.25
2012-10-22,Lac.Redon,0.4,4.9,1.9,3.4
2012-10-23,Lac.Redon,0.0,6.2,3.6,4.9
2012-10-24,Lac.Redon,0.0,9.3,3.9,6.6
2012-10-25,Lac.Redon,13.7,5.1,3.5,4.3
2012-10-26,Lac.Redon,22.2,4.0,1.6,2.8
2012-10-27,Lac.Redon,24.1,2.0,-10.8,-4.4
2012-10-28,Lac.Redon,1.6,-9.4,-12.1,-10.75
2012-10-29,Lac.Redon,0.0,3.3,-9.7,-3.2
2012-10-30,Lac.Redon,1.3,1.0,-2.8,-0.9
2012-10-31,Lac.Redon,1.0,0.3,-2.8,-1.25
2012-11-01,Lac.Redon,0.0,0.7,-4.7,-2.0
2012-11-02,Lac.Redon,0.4,0.5,-2.1,-0.8
2012-11-03,Lac.Redon,0.0,2.9,-0.1,1.4
2012-11-04,Lac.Redon,18.3,5.3,-0.8,2.25
2012-11-05,Lac.Redon,1.6,0.5,-4.0,-1.75
2012-11-06,Lac.Redon,0.9,-2.3,-7.8,-5.05
2012-11-07,Lac.Redon,0.0,2.6,-5.2,-1.3
2012-11-08,Lac.Redon,1.9,5.9,1.1,3.5
2012-11-09,Lac.Redon,1.1,5.1,2.9,4.0
2012-11-10,Lac.Redon,4.7,2.9,-1.7,0.6
2012-11-11,Lac.Redon,5.7,-1.8,-4.3,-3.05
2012-11-12,Lac.Redon,0.0,-0.3,-4.9,-2.6
2012-11-13,Lac.Redon,0.0,8.7,0.2,4.45
2012-11-14,Lac.Redon,0.0,8.4,3.0,5.7
2012-11-15,Lac.Redon,0.0,9.2,3.2,6.2
2012-11-16,Lac.Redon,0.0,7.2,1.4,4.3
2012-11-17,Lac.Redon,2.1,2.1,-0.1,1.0
2012-11-18,Lac.Redon,9.2,0.7,-0.6,0.05
2012-11-19,Lac.Redon,0.0,3.8,-0.6,1.6
2012-11-20,Lac.Redon,0.0,5.6,0.6,3.1
2012-11-21,Lac.Redon,0.0,3.0,-1.9,0.55
2012-11-22,Lac.Redon,0.9,1.6,-2.0,-0.2
2012-11-23,Lac.Redon,0.0,3.6,-1.2,1.2
2012-11-24,Lac.Redon,0.0,4.6,0.0,2.3
2012-11-25,Lac.Redon,1.2,4.5,0.5,2.5
2012-11-26,Lac.Redon,9.2,1.3,-4.0,-1.35
2012-11-27,Lac.Redon,16.7,-3.3,-7.0,-5.15
2012-11-28,Lac.Redon,15.2,-6.6,-8.8,-7.7
2012-11-29,Lac.Redon,9.6,-7.9,-11.4,-9.65
2012-11-30,Lac.Redon,0.0,-9.3,-12.7,-11.0
2012-12-01,Lac.Redon,0.0,-8.5,-10.3,-9.4
2012-12-02,Lac.Redon,12.4,-2.7,-11.8,-7.25
2012-12-03,Lac.Redon,15.0,-0.3,-2.6,-1.45
2012-12-04,Lac.Redon,14.1,0.0,-7.7,-3.85
2012-12-05,Lac.Redon,27.6,-6.4,-7.8,-7.1
2012-12-06,Lac.Redon,5.3,-0.7,-8.1,-4.4
2012-12-07,Lac.Redon,9.4,0.4,-7.0,-3.3
2012-12-08,Lac.Redon,8.0,-7.2,-9.9,-8.55
2012-12-09,Lac.Redon,0.0,0.3,-7.8,-3.75
2012-12-10,Lac.Redon,0.0,0.3,-7.4,-3.55
2012-12-11,Lac.Redon,0.0,-1.4,-7.7,-4.55
2012-12-12,Lac.Redon,0.0,-0.7,-7.3,-4.0
2012-12-13,Lac.Redon,0.6,-3.7,-7.1,-5.4
2012-12-14,Lac.Redon,1.5,-0.6,-4.5,-2.55
2012-12-15,Lac.Redon,2.5,-0.3,-3.3,-1.8
2012-12-16,Lac.Redon,2.0,-0.7,-4.8,-2.75
2012-12-17,Lac.Redon,2.7,-1.7,-5.2,-3.45
2012-12-18,Lac.Redon,0.0,2.0,-5.3,-1.65
2012-12-19,Lac.Redon,0.0,2.8,0.0,1.4
2012-12-20,Lac.Redon,0.9,0.0,-3.8,-1.9
2012-12-21,Lac.Redon,4.2,0.2,-3.8,-1.8
2012-12-22,Lac.Redon,0.0,8.0,-1.3,3.35
2012-12-23,Lac.Redon,0.0,10.0,3.9,6.95
2012-12-24,Lac.Redon,0.0,7.1,2.5,4.8
2012-12-25,Lac.Redon,0.3,3.1,-3.1,0.0
2012-12-26,Lac.Redon,4.7,1.8,-5.0,-1.6
2012-12-27,Lac.Redon,0.0,2.0,-3.3,-0.65
2012-12-28,Lac.Redon,0.3,4.4,-1.7,1.35
2012-12-29,Lac.Redon,3.4,3.4,-5.9,-1.25
2012-12-30,Lac.Redon,0.0,-3.3,-6.3,-4.8
2012-12-31,Lac.Redon,0.0,-0.5,-6.9,-3.7
2013-01-01,Lac.Redon,13.1,-1.6,-5.9,-3.75
2013-01-02,Lac.Redon,9.0,-5.8,-8.2,-7.0
2013-01-03,Lac.Redon,0.0,1.4,-6.5,-2.55
2013-01-04,Lac.Redon,0.0,2.5,1.4,1.95
2013-01-05,Lac.Redon,0.0,4.6,1.8,3.2
2013-01-06,Lac.Redon,0.0,7.4,3.7,5.55
2013-01-07,Lac.Redon,0.0,9.0,2.5,5.75
2013-01-08,Lac.Redon,0.0,8.6,1.3,4.95
2013-01-09,Lac.Redon,0.0,6.4,-2.5,1.95
2013-01-10,Lac.Redon,12.5,-1.4,-4.7,-3.05
2013-01-11,Lac.Redon,0.0,-0.4,-7.3,-3.85
2013-01-12,Lac.Redon,0.3,-1.9,-7.2,-4.55
2013-01-13,Lac.Redon,26.1,-5.8,-9.4,-7.6
2013-01-14,Lac.Redon,26.5,-7.5,-10.0,-8.75
2013-01-15,Lac.Redon,46.3,-5.8,-10.5,-8.15
2013-01-16,Lac.Redon,28.1,-1.5,-7.9,-4.7
2013-01-17,Lac.Redon,8.0,-4.4,-9.3,-6.85
2013-01-18,Lac.Redon,19.9,0.4,-5.0,-2.3
2013-01-19,Lac.Redon,18.5,-0.7,-4.5,-2.6
2013-01-20,Lac.Redon,12.2,-4.4,-11.0,-7.7
2013-01-21,Lac.Redon,6.4,-4.0,-13.2,-8.6
2013-01-22,Lac.Redon,0.3,-6.4,-14.8,-10.6
2013-01-23,Lac.Redon,8.0,-6.6,-10.6,-8.6
2013-01-24,Lac.Redon,28.1,-5.9,-11.5,-8.7
2013-01-25,Lac.Redon,0.0,0.2,-12.3,-6.05
2013-01-26,Lac.Redon,28.9,0.0,-5.9,-2.95
2013-01-27,Lac.Redon,11.1,3.3,-6.3,-1.5
2013-01-28,Lac.Redon,8.1,3.0,-8.3,-2.65
2013-01-29,Lac.Redon,0.0,7.1,-1.8,2.65
2013-01-30,Lac.Redon,0.0,8.6,0.1,4.35
2013-01-31,Lac.Redon,0.0,5.4,0.7,3.05
2013-02-01,Lac.Redon,3.7,4.2,-2.4,0.9
2013-02-02,Lac.Redon,27.5,-3.0,-12.6,-7.8
2013-02-03,Lac.Redon,1.7,-6.3,-14.0,-10.15
2013-02-04,Lac.Redon,7.0,-1.2,-6.5,-3.85
2013-02-05,Lac.Redon,13.6,0.2,-8.6,-4.2
2013-02-06,Lac.Redon,27.4,-7.8,-10.1,-8.95
2013-02-07,Lac.Redon,6.5,-10.1,-13.4,-11.75
2013-02-08,Lac.Redon,16.9,-7.4,-12.8,-10.1
2013-02-09,Lac.Redon,13.7,-7.1,-13.8,-10.45
2013-02-10,Lac.Redon,5.6,-3.5,-7.7,-5.6
2013-02-11,Lac.Redon,10.6,-7.4,-10.3,-8.85
2013-02-12,Lac.Redon,13.1,-7.3,-10.9,-9.1
2013-02-13,Lac.Redon,9.8,-3.0,-9.6,-6.3
2013-02-14,Lac.Redon,19.5,-1.7,-4.0,-2.85
2013-02-15,Lac.Redon,2.7,0.4,-6.5,-3.05
2013-02-16,Lac.Redon,0.0,2.2,-5.3,-1.55
2013-02-17,Lac.Redon,0.0,2.2,-4.7,-1.25
2013-02-18,Lac.Redon,0.0,2.0,-4.1,-1.05
2013-02-19,Lac.Redon,0.0,-0.4,-4.7,-2.55
2013-02-20,Lac.Redon,0.0,-1.4,-6.9,-4.15
2013-02-21,Lac.Redon,2.2,-1.1,-7.5,-4.3
2013-02-22,Lac.Redon,1.5,-3.5,-8.8,-6.15
2013-02-23,Lac.Redon,1.3,-10.1,-17.4,-13.75
2013-02-24,Lac.Redon,9.4,-13.7,-16.6,-15.15
2013-02-25,Lac.Redon,6.9,-12.9,-15.2,-14.05
2013-02-26,Lac.Redon,0.0,-8.0,-15.9,-11.95
2013-02-27,Lac.Redon,0.0,-6.8,-15.5,-11.15
2013-02-28,Lac.Redon,0.0,-6.1,-12.6,-9.35
2013-03-01,Lac.Redon,2.6,-5.8,-8.3,-7.05
2013-03-02,Lac.Redon,0.0,0.8,-8.2,-3.7
2013-03-03,Lac.Redon,0.0,0.4,-6.1,-2.85
2013-03-04,Lac.Redon,1.7,-1.9,-4.1,-3.0
2013-03-05,Lac.Redon,9.3,-0.2,-2.3,-1.25
2013-03-06,Lac.Redon,5.8,3.1,-1.0,1.05
2013-03-07,Lac.Redon,9.3,1.4,-2.1,-0.35
2013-03-08,Lac.Redon,5.4,2.1,-3.8,-0.85
2013-03-09,Lac.Redon,2.2,-1.0,-5.2,-3.1
2013-03-10,Lac.Redon,0.3,-1.1,-5.2,-3.15
2013-03-11,Lac.Redon,0.6,-2.5,-4.8,-3.65
2013-03-12,Lac.Redon,11.8,-4.3,-6.2,-5.25
2013-03-13,Lac.Redon,11.4,-5.9,-15.4,-10.65
2013-03-14,Lac.Redon,14.1,-11.1,-14.3,-12.7
2013-03-15,Lac.Redon,3.0,-7.0,-14.2,-10.6
2013-03-16,Lac.Redon,0.0,-4.6,-9.0,-6.8
2013-03-17,Lac.Redon,4.7,-0.7,-5.1,-2.9
2013-03-18,Lac.Redon,1.2,-1.5,-10.1,-5.8
2013-03-19,Lac.Redon,0.6,-0.8,-11.2,-6.0
2013-03-20,Lac.Redon,5.9,-3.4,-6.6,-5.0
2013-03-21,Lac.Redon,0.0,3.6,-7.4,-1.9
2013-03-22,Lac.Redon,0.3,4.0,-2.0,1.0
2013-03-23,Lac.Redon,0.3,-0.1,-5.7,-2.9
2013-03-24,Lac.Redon,9.2,2.7,-5.3,-1.3
2013-03-25,Lac.Redon,2.5,1.5,-4.7,-1.6
2013-03-26,Lac.Redon,1.2,2.8,-2.5,0.15
2013-03-27,Lac.Redon,0.9,0.6,-1.8,-0.6
2013-03-28,Lac.Redon,3.4,2.5,-2.1,0.2
2013-03-29,Lac.Redon,1.9,2.7,-1.0,0.85
2013-03-30,Lac.Redon,9.2,-0.2,-4.9,-2.55
2013-03-31,Lac.Redon,0.0,1.4,-5.0,-1.8
2013-04-01,Lac.Redon,9.2,-0.7,-5.6,-3.15
2013-04-02,Lac.Redon,4.0,-0.5,-5.3,-2.9
2013-04-03,Lac.Redon,0.0,2.0,-6.6,-2.3
2013-04-04,Lac.Redon,19.8,0.9,-5.7,-2.4
2013-04-05,Lac.Redon,11.6,-4.3,-10.0,-7.15
2013-04-06,Lac.Redon,11.8,-7.7,-10.5,-9.1
2013-04-07,Lac.Redon,0.0,1.4,-7.8,-3.2
2013-04-08,Lac.Redon,0.3,-0.6,-5.9,-3.25
2013-04-09,Lac.Redon,0.0,2.3,-3.6,-0.65
2013-04-10,Lac.Redon,0.0,4.1,-2.8,0.65
2013-04-11,Lac.Redon,0.3,4.4,-1.1,1.65
2013-04-12,Lac.Redon,0.0,2.1,-3.1,-0.5
2013-04-13,Lac.Redon,0.0,6.1,-1.3,2.4
2013-04-14,Lac.Redon,0.0,9.0,1.9,5.45
2013-04-15,Lac.Redon,0.0,9.1,3.6,6.35
2013-04-16,Lac.Redon,0.0,9.1,2.4,5.75
2013-04-17,Lac.Redon,0.0,11.1,3.2,7.15
2013-04-18,Lac.Redon,0.0,10.3,2.5,6.4
2013-04-19,Lac.Redon,25.6,3.9,-6.3,-1.2
2013-04-20,Lac.Redon,0.3,-3.7,-7.7,-5.7
2013-04-21,Lac.Redon,0.0,-0.8,-6.0,-3.4
2013-04-22,Lac.Redon,0.0,0.1,-6.2,-3.05
2013-04-23,Lac.Redon,0.0,4.1,-4.2,-0.05
2013-04-24,Lac.Redon,0.0,6.6,-1.3,2.65
2013-04-25,Lac.Redon,3.5,6.5,0.5,3.5
2013-04-26,Lac.Redon,10.9,4.2,-1.9,1.15
2013-04-27,Lac.Redon,28.3,-2.1,-8.3,-5.2
2013-04-28,Lac.Redon,15.4,-6.6,-8.3,-7.45
2013-04-29,Lac.Redon,9.0,2.0,-6.8,-2.4
2013-04-30,Lac.Redon,7.0,2.2,-3.7,-0.75
2013-05-01,Lac.Redon,0.3,0.6,-4.8,-2.1
2013-05-02,Lac.Redon,3.7,1.9,-3.0,-0.55
2013-05-03,Lac.Redon,0.6,0.6,-3.3,-1.35
